Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Protein stable ID	Protein stable ID version	Gene name	Source of gene name
ENSMUSG00000069421	ENSMUSG00000069421.5	ENSMUST00000091986	ENSMUST00000091986.4	ENSMUSP00000089612	ENSMUSP00000089612.4	Or6c69b	MGI Symbol
ENSMUSG00000069421	ENSMUSG00000069421.5	ENSMUST00000091986	ENSMUST00000091986.4	ENSMUSP00000089612	ENSMUSP00000089612.4	Or6c69b	MGI Symbol
ENSMUSG00000069421	ENSMUSG00000069421.5	ENSMUST00000091986	ENSMUST00000091986.4	ENSMUSP00000089612	ENSMUSP00000089612.4	Or6c69b	MGI Symbol
ENSMUSG00000069421	ENSMUSG00000069421.5	ENSMUST00000091986	ENSMUST00000091986.4	ENSMUSP00000089612	ENSMUSP00000089612.4	Or6c69b	MGI Symbol
ENSMUSG00000063173	ENSMUSG00000063173.3	ENSMUST00000217571	ENSMUST00000217571.2	ENSMUSP00000149970	ENSMUSP00000149970.2	Or6c215	MGI Symbol
ENSMUSG00000063173	ENSMUSG00000063173.3	ENSMUST00000217571	ENSMUST00000217571.2	ENSMUSP00000149970	ENSMUSP00000149970.2	Or6c215	MGI Symbol
ENSMUSG00000063173	ENSMUSG00000063173.3	ENSMUST00000217571	ENSMUST00000217571.2	ENSMUSP00000149970	ENSMUSP00000149970.2	Or6c215	MGI Symbol
ENSMUSG00000063173	ENSMUSG00000063173.3	ENSMUST00000217571	ENSMUST00000217571.2	ENSMUSP00000149970	ENSMUSP00000149970.2	Or6c215	MGI Symbol
ENSMUSG00000063173	ENSMUSG00000063173.3	ENSMUST00000215058	ENSMUST00000215058.2	ENSMUSP00000148915	ENSMUSP00000148915.2	Or6c215	MGI Symbol
ENSMUSG00000063173	ENSMUSG00000063173.3	ENSMUST00000215058	ENSMUST00000215058.2	ENSMUSP00000148915	ENSMUSP00000148915.2	Or6c215	MGI Symbol
ENSMUSG00000063173	ENSMUSG00000063173.3	ENSMUST00000215058	ENSMUST00000215058.2	ENSMUSP00000148915	ENSMUSP00000148915.2	Or6c215	MGI Symbol
ENSMUSG00000063173	ENSMUSG00000063173.3	ENSMUST00000215058	ENSMUST00000215058.2	ENSMUSP00000148915	ENSMUSP00000148915.2	Or6c215	MGI Symbol
ENSMUSG00000063173	ENSMUSG00000063173.3	ENSMUST00000076437	ENSMUST00000076437.2	ENSMUSP00000075768	ENSMUSP00000075768.2	Or6c215	MGI Symbol
ENSMUSG00000063173	ENSMUSG00000063173.3	ENSMUST00000076437	ENSMUST00000076437.2	ENSMUSP00000075768	ENSMUSP00000075768.2	Or6c215	MGI Symbol
ENSMUSG00000063173	ENSMUSG00000063173.3	ENSMUST00000076437	ENSMUST00000076437.2	ENSMUSP00000075768	ENSMUSP00000075768.2	Or6c215	MGI Symbol
ENSMUSG00000063173	ENSMUSG00000063173.3	ENSMUST00000076437	ENSMUST00000076437.2	ENSMUSP00000075768	ENSMUSP00000075768.2	Or6c215	MGI Symbol
ENSMUSG00000049052	ENSMUSG00000049052.5	ENSMUST00000205013	ENSMUST00000205013.3	ENSMUSP00000145482	ENSMUSP00000145482.3	Or6c216	MGI Symbol
ENSMUSG00000049052	ENSMUSG00000049052.5	ENSMUST00000205013	ENSMUST00000205013.3	ENSMUSP00000145482	ENSMUSP00000145482.3	Or6c216	MGI Symbol
ENSMUSG00000049052	ENSMUSG00000049052.5	ENSMUST00000205013	ENSMUST00000205013.3	ENSMUSP00000145482	ENSMUSP00000145482.3	Or6c216	MGI Symbol
ENSMUSG00000049052	ENSMUSG00000049052.5	ENSMUST00000205013	ENSMUST00000205013.3	ENSMUSP00000145482	ENSMUSP00000145482.3	Or6c216	MGI Symbol
ENSMUSG00000049052	ENSMUSG00000049052.5	ENSMUST00000203571	ENSMUST00000203571.2	ENSMUSP00000145284	ENSMUSP00000145284.2	Or6c216	MGI Symbol
ENSMUSG00000049052	ENSMUSG00000049052.5	ENSMUST00000203571	ENSMUST00000203571.2	ENSMUSP00000145284	ENSMUSP00000145284.2	Or6c216	MGI Symbol
ENSMUSG00000049052	ENSMUSG00000049052.5	ENSMUST00000203571	ENSMUST00000203571.2	ENSMUSP00000145284	ENSMUSP00000145284.2	Or6c216	MGI Symbol
ENSMUSG00000049052	ENSMUSG00000049052.5	ENSMUST00000203571	ENSMUST00000203571.2	ENSMUSP00000145284	ENSMUSP00000145284.2	Or6c216	MGI Symbol
ENSMUSG00000049052	ENSMUSG00000049052.5	ENSMUST00000057775	ENSMUST00000057775.3	ENSMUSP00000053359	ENSMUSP00000053359.3	Or6c216	MGI Symbol
ENSMUSG00000049052	ENSMUSG00000049052.5	ENSMUST00000057775	ENSMUST00000057775.3	ENSMUSP00000053359	ENSMUSP00000053359.3	Or6c216	MGI Symbol
ENSMUSG00000049052	ENSMUSG00000049052.5	ENSMUST00000057775	ENSMUST00000057775.3	ENSMUSP00000053359	ENSMUSP00000053359.3	Or6c216	MGI Symbol
ENSMUSG00000049052	ENSMUSG00000049052.5	ENSMUST00000057775	ENSMUST00000057775.3	ENSMUSP00000053359	ENSMUSP00000053359.3	Or6c216	MGI Symbol
ENSMUSG00000021799	ENSMUSG00000021799.10	ENSMUST00000168444	ENSMUST00000168444.9	ENSMUSP00000126136	ENSMUSP00000126136.2	Opn4	MGI Symbol
ENSMUSG00000021799	ENSMUSG00000021799.10	ENSMUST00000168444	ENSMUST00000168444.9	ENSMUSP00000126136	ENSMUSP00000126136.2	Opn4	MGI Symbol
ENSMUSG00000021799	ENSMUSG00000021799.10	ENSMUST00000168444	ENSMUST00000168444.9	ENSMUSP00000126136	ENSMUSP00000126136.2	Opn4	MGI Symbol
ENSMUSG00000021799	ENSMUSG00000021799.10	ENSMUST00000168444	ENSMUST00000168444.9	ENSMUSP00000126136	ENSMUSP00000126136.2	Opn4	MGI Symbol
ENSMUSG00000021799	ENSMUSG00000021799.10	ENSMUST00000168444	ENSMUST00000168444.9	ENSMUSP00000126136	ENSMUSP00000126136.2	Opn4	MGI Symbol
ENSMUSG00000021799	ENSMUSG00000021799.10	ENSMUST00000022331	ENSMUST00000022331.3	ENSMUSP00000022331	ENSMUSP00000022331.3	Opn4	MGI Symbol
ENSMUSG00000021799	ENSMUSG00000021799.10	ENSMUST00000022331	ENSMUST00000022331.3	ENSMUSP00000022331	ENSMUSP00000022331.3	Opn4	MGI Symbol
ENSMUSG00000021799	ENSMUSG00000021799.10	ENSMUST00000022331	ENSMUST00000022331.3	ENSMUSP00000022331	ENSMUSP00000022331.3	Opn4	MGI Symbol
ENSMUSG00000021799	ENSMUSG00000021799.10	ENSMUST00000022331	ENSMUST00000022331.3	ENSMUSP00000022331	ENSMUSP00000022331.3	Opn4	MGI Symbol
ENSMUSG00000021799	ENSMUSG00000021799.10	ENSMUST00000022331	ENSMUST00000022331.3	ENSMUSP00000022331	ENSMUSP00000022331.3	Opn4	MGI Symbol
ENSMUSG00000021799	ENSMUSG00000021799.10	ENSMUST00000022331	ENSMUST00000022331.3	ENSMUSP00000022331	ENSMUSP00000022331.3	Opn4	MGI Symbol
ENSMUSG00000052818	ENSMUSG00000052818.6	ENSMUST00000204622	ENSMUST00000204622.3	ENSMUSP00000145260	ENSMUSP00000145260.3	Or6c76b	MGI Symbol
ENSMUSG00000052818	ENSMUSG00000052818.6	ENSMUST00000204622	ENSMUST00000204622.3	ENSMUSP00000145260	ENSMUSP00000145260.3	Or6c76b	MGI Symbol
ENSMUSG00000052818	ENSMUSG00000052818.6	ENSMUST00000204622	ENSMUST00000204622.3	ENSMUSP00000145260	ENSMUSP00000145260.3	Or6c76b	MGI Symbol
ENSMUSG00000052818	ENSMUSG00000052818.6	ENSMUST00000204622	ENSMUST00000204622.3	ENSMUSP00000145260	ENSMUSP00000145260.3	Or6c76b	MGI Symbol
ENSMUSG00000052818	ENSMUSG00000052818.6	ENSMUST00000064893	ENSMUST00000064893.3	ENSMUSP00000063431	ENSMUSP00000063431.3	Or6c76b	MGI Symbol
ENSMUSG00000052818	ENSMUSG00000052818.6	ENSMUST00000064893	ENSMUST00000064893.3	ENSMUSP00000063431	ENSMUSP00000063431.3	Or6c76b	MGI Symbol
ENSMUSG00000052818	ENSMUSG00000052818.6	ENSMUST00000064893	ENSMUST00000064893.3	ENSMUSP00000063431	ENSMUSP00000063431.3	Or6c76b	MGI Symbol
ENSMUSG00000052818	ENSMUSG00000052818.6	ENSMUST00000064893	ENSMUST00000064893.3	ENSMUSP00000063431	ENSMUSP00000063431.3	Or6c76b	MGI Symbol
ENSMUSG00000059134	ENSMUSG00000059134.3	ENSMUST00000216966	ENSMUST00000216966.2	ENSMUSP00000150458	ENSMUSP00000150458.2	Or6c70	MGI Symbol
ENSMUSG00000059134	ENSMUSG00000059134.3	ENSMUST00000216966	ENSMUST00000216966.2	ENSMUSP00000150458	ENSMUSP00000150458.2	Or6c70	MGI Symbol
ENSMUSG00000059134	ENSMUSG00000059134.3	ENSMUST00000216966	ENSMUST00000216966.2	ENSMUSP00000150458	ENSMUSP00000150458.2	Or6c70	MGI Symbol
ENSMUSG00000059134	ENSMUSG00000059134.3	ENSMUST00000216966	ENSMUST00000216966.2	ENSMUSP00000150458	ENSMUSP00000150458.2	Or6c70	MGI Symbol
ENSMUSG00000059134	ENSMUSG00000059134.3	ENSMUST00000213742	ENSMUST00000213742.2	ENSMUSP00000150716	ENSMUSP00000150716.2	Or6c70	MGI Symbol
ENSMUSG00000059134	ENSMUSG00000059134.3	ENSMUST00000213742	ENSMUST00000213742.2	ENSMUSP00000150716	ENSMUSP00000150716.2	Or6c70	MGI Symbol
ENSMUSG00000059134	ENSMUSG00000059134.3	ENSMUST00000213742	ENSMUST00000213742.2	ENSMUSP00000150716	ENSMUSP00000150716.2	Or6c70	MGI Symbol
ENSMUSG00000059134	ENSMUSG00000059134.3	ENSMUST00000213742	ENSMUST00000213742.2	ENSMUSP00000150716	ENSMUSP00000150716.2	Or6c70	MGI Symbol
ENSMUSG00000059134	ENSMUSG00000059134.3	ENSMUST00000081367	ENSMUST00000081367.2	ENSMUSP00000080106	ENSMUSP00000080106.2	Or6c70	MGI Symbol
ENSMUSG00000059134	ENSMUSG00000059134.3	ENSMUST00000081367	ENSMUST00000081367.2	ENSMUSP00000080106	ENSMUSP00000080106.2	Or6c70	MGI Symbol
ENSMUSG00000059134	ENSMUSG00000059134.3	ENSMUST00000081367	ENSMUST00000081367.2	ENSMUSP00000080106	ENSMUSP00000080106.2	Or6c70	MGI Symbol
ENSMUSG00000059134	ENSMUSG00000059134.3	ENSMUST00000081367	ENSMUST00000081367.2	ENSMUSP00000080106	ENSMUSP00000080106.2	Or6c70	MGI Symbol
ENSMUSG00000061961	ENSMUSG00000061961.4	ENSMUST00000216182	ENSMUST00000216182.2	ENSMUSP00000151146	ENSMUSP00000151146.2	Or6c217	MGI Symbol
ENSMUSG00000061961	ENSMUSG00000061961.4	ENSMUST00000216182	ENSMUST00000216182.2	ENSMUSP00000151146	ENSMUSP00000151146.2	Or6c217	MGI Symbol
ENSMUSG00000061961	ENSMUSG00000061961.4	ENSMUST00000216182	ENSMUST00000216182.2	ENSMUSP00000151146	ENSMUSP00000151146.2	Or6c217	MGI Symbol
ENSMUSG00000061961	ENSMUSG00000061961.4	ENSMUST00000216182	ENSMUST00000216182.2	ENSMUSP00000151146	ENSMUSP00000151146.2	Or6c217	MGI Symbol
ENSMUSG00000061961	ENSMUSG00000061961.4	ENSMUST00000071557	ENSMUST00000071557.2	ENSMUSP00000071488	ENSMUSP00000071488.2	Or6c217	MGI Symbol
ENSMUSG00000061961	ENSMUSG00000061961.4	ENSMUST00000071557	ENSMUST00000071557.2	ENSMUSP00000071488	ENSMUSP00000071488.2	Or6c217	MGI Symbol
ENSMUSG00000061961	ENSMUSG00000061961.4	ENSMUST00000071557	ENSMUST00000071557.2	ENSMUSP00000071488	ENSMUSP00000071488.2	Or6c217	MGI Symbol
ENSMUSG00000061961	ENSMUSG00000061961.4	ENSMUST00000071557	ENSMUST00000071557.2	ENSMUSP00000071488	ENSMUSP00000071488.2	Or6c217	MGI Symbol
ENSMUSG00000063715	ENSMUSG00000063715.3	ENSMUST00000213438	ENSMUST00000213438.2	ENSMUSP00000149515	ENSMUSP00000149515.2	Or6c69	MGI Symbol
ENSMUSG00000063715	ENSMUSG00000063715.3	ENSMUST00000213438	ENSMUST00000213438.2	ENSMUSP00000149515	ENSMUSP00000149515.2	Or6c69	MGI Symbol
ENSMUSG00000063715	ENSMUSG00000063715.3	ENSMUST00000213438	ENSMUST00000213438.2	ENSMUSP00000149515	ENSMUSP00000149515.2	Or6c69	MGI Symbol
ENSMUSG00000063715	ENSMUSG00000063715.3	ENSMUST00000213438	ENSMUST00000213438.2	ENSMUSP00000149515	ENSMUSP00000149515.2	Or6c69	MGI Symbol
ENSMUSG00000063715	ENSMUSG00000063715.3	ENSMUST00000071605	ENSMUST00000071605.2	ENSMUSP00000071534	ENSMUSP00000071534.2	Or6c69	MGI Symbol
ENSMUSG00000063715	ENSMUSG00000063715.3	ENSMUST00000071605	ENSMUST00000071605.2	ENSMUSP00000071534	ENSMUSP00000071534.2	Or6c69	MGI Symbol
ENSMUSG00000063715	ENSMUSG00000063715.3	ENSMUST00000071605	ENSMUST00000071605.2	ENSMUSP00000071534	ENSMUSP00000071534.2	Or6c69	MGI Symbol
ENSMUSG00000063715	ENSMUSG00000063715.3	ENSMUST00000071605	ENSMUST00000071605.2	ENSMUSP00000071534	ENSMUSP00000071534.2	Or6c69	MGI Symbol
ENSMUSG00000048745	ENSMUSG00000048745.4	ENSMUST00000214917	ENSMUST00000214917.2	ENSMUSP00000150464	ENSMUSP00000150464.2	Or6c33	MGI Symbol
ENSMUSG00000048745	ENSMUSG00000048745.4	ENSMUST00000214917	ENSMUST00000214917.2	ENSMUSP00000150464	ENSMUSP00000150464.2	Or6c33	MGI Symbol
ENSMUSG00000048745	ENSMUSG00000048745.4	ENSMUST00000214917	ENSMUST00000214917.2	ENSMUSP00000150464	ENSMUSP00000150464.2	Or6c33	MGI Symbol
ENSMUSG00000048745	ENSMUSG00000048745.4	ENSMUST00000214917	ENSMUST00000214917.2	ENSMUSP00000150464	ENSMUSP00000150464.2	Or6c33	MGI Symbol
ENSMUSG00000048745	ENSMUSG00000048745.4	ENSMUST00000215791	ENSMUST00000215791.2	ENSMUSP00000150332	ENSMUSP00000150332.2	Or6c33	MGI Symbol
ENSMUSG00000048745	ENSMUSG00000048745.4	ENSMUST00000215791	ENSMUST00000215791.2	ENSMUSP00000150332	ENSMUSP00000150332.2	Or6c33	MGI Symbol
ENSMUSG00000048745	ENSMUSG00000048745.4	ENSMUST00000215791	ENSMUST00000215791.2	ENSMUSP00000150332	ENSMUSP00000150332.2	Or6c33	MGI Symbol
ENSMUSG00000048745	ENSMUSG00000048745.4	ENSMUST00000215791	ENSMUST00000215791.2	ENSMUSP00000150332	ENSMUSP00000150332.2	Or6c33	MGI Symbol
ENSMUSG00000048745	ENSMUSG00000048745.4	ENSMUST00000059244	ENSMUST00000059244.3	ENSMUSP00000052995	ENSMUSP00000052995.3	Or6c33	MGI Symbol
ENSMUSG00000048745	ENSMUSG00000048745.4	ENSMUST00000059244	ENSMUST00000059244.3	ENSMUSP00000052995	ENSMUSP00000052995.3	Or6c33	MGI Symbol
ENSMUSG00000048745	ENSMUSG00000048745.4	ENSMUST00000059244	ENSMUST00000059244.3	ENSMUSP00000052995	ENSMUSP00000052995.3	Or6c33	MGI Symbol
ENSMUSG00000048745	ENSMUSG00000048745.4	ENSMUST00000059244	ENSMUST00000059244.3	ENSMUSP00000052995	ENSMUSP00000052995.3	Or6c33	MGI Symbol
ENSMUSG00000044897	ENSMUSG00000044897.4	ENSMUST00000205181	ENSMUST00000205181.3	ENSMUSP00000144938	ENSMUSP00000144938.2	Or6c74	MGI Symbol
ENSMUSG00000044897	ENSMUSG00000044897.4	ENSMUST00000205181	ENSMUST00000205181.3	ENSMUSP00000144938	ENSMUSP00000144938.2	Or6c74	MGI Symbol
ENSMUSG00000044897	ENSMUSG00000044897.4	ENSMUST00000205181	ENSMUST00000205181.3	ENSMUSP00000144938	ENSMUSP00000144938.2	Or6c74	MGI Symbol
ENSMUSG00000044897	ENSMUSG00000044897.4	ENSMUST00000205181	ENSMUST00000205181.3	ENSMUSP00000144938	ENSMUSP00000144938.2	Or6c74	MGI Symbol
ENSMUSG00000044897	ENSMUSG00000044897.4	ENSMUST00000214177	ENSMUST00000214177.2	ENSMUSP00000149027	ENSMUSP00000149027.2	Or6c74	MGI Symbol
ENSMUSG00000044897	ENSMUSG00000044897.4	ENSMUST00000214177	ENSMUST00000214177.2	ENSMUSP00000149027	ENSMUSP00000149027.2	Or6c74	MGI Symbol
ENSMUSG00000044897	ENSMUSG00000044897.4	ENSMUST00000214177	ENSMUST00000214177.2	ENSMUSP00000149027	ENSMUSP00000149027.2	Or6c74	MGI Symbol
ENSMUSG00000044897	ENSMUSG00000044897.4	ENSMUST00000214177	ENSMUST00000214177.2	ENSMUSP00000149027	ENSMUSP00000149027.2	Or6c74	MGI Symbol
ENSMUSG00000044897	ENSMUSG00000044897.4	ENSMUST00000054364	ENSMUST00000054364.2	ENSMUSP00000056626	ENSMUSP00000056626.2	Or6c74	MGI Symbol
ENSMUSG00000044897	ENSMUSG00000044897.4	ENSMUST00000054364	ENSMUST00000054364.2	ENSMUSP00000056626	ENSMUSP00000056626.2	Or6c74	MGI Symbol
ENSMUSG00000044897	ENSMUSG00000044897.4	ENSMUST00000054364	ENSMUST00000054364.2	ENSMUSP00000056626	ENSMUSP00000056626.2	Or6c74	MGI Symbol
ENSMUSG00000044897	ENSMUSG00000044897.4	ENSMUST00000054364	ENSMUST00000054364.2	ENSMUSP00000056626	ENSMUSP00000056626.2	Or6c74	MGI Symbol
ENSMUSG00000058251	ENSMUSG00000058251.4	ENSMUST00000216879	ENSMUST00000216879.2	ENSMUSP00000150652	ENSMUSP00000150652.2	Or6c69c	MGI Symbol
ENSMUSG00000058251	ENSMUSG00000058251.4	ENSMUST00000216879	ENSMUST00000216879.2	ENSMUSP00000150652	ENSMUSP00000150652.2	Or6c69c	MGI Symbol
ENSMUSG00000058251	ENSMUSG00000058251.4	ENSMUST00000216879	ENSMUST00000216879.2	ENSMUSP00000150652	ENSMUSP00000150652.2	Or6c69c	MGI Symbol
ENSMUSG00000058251	ENSMUSG00000058251.4	ENSMUST00000216879	ENSMUST00000216879.2	ENSMUSP00000150652	ENSMUSP00000150652.2	Or6c69c	MGI Symbol
ENSMUSG00000058251	ENSMUSG00000058251.4	ENSMUST00000080460	ENSMUST00000080460.3	ENSMUSP00000079316	ENSMUSP00000079316.3	Or6c69c	MGI Symbol
ENSMUSG00000058251	ENSMUSG00000058251.4	ENSMUST00000080460	ENSMUST00000080460.3	ENSMUSP00000079316	ENSMUSP00000079316.3	Or6c69c	MGI Symbol
ENSMUSG00000058251	ENSMUSG00000058251.4	ENSMUST00000080460	ENSMUST00000080460.3	ENSMUSP00000079316	ENSMUSP00000079316.3	Or6c69c	MGI Symbol
ENSMUSG00000058251	ENSMUSG00000058251.4	ENSMUST00000080460	ENSMUST00000080460.3	ENSMUSP00000079316	ENSMUSP00000079316.3	Or6c69c	MGI Symbol
ENSMUSG00000096747	ENSMUSG00000096747.3	ENSMUST00000213145	ENSMUST00000213145.2	ENSMUSP00000150794	ENSMUSP00000150794.2	Or9r3	MGI Symbol
ENSMUSG00000096747	ENSMUSG00000096747.3	ENSMUST00000213145	ENSMUST00000213145.2	ENSMUSP00000150794	ENSMUSP00000150794.2	Or9r3	MGI Symbol
ENSMUSG00000096747	ENSMUSG00000096747.3	ENSMUST00000213145	ENSMUST00000213145.2	ENSMUSP00000150794	ENSMUSP00000150794.2	Or9r3	MGI Symbol
ENSMUSG00000096747	ENSMUSG00000096747.3	ENSMUST00000213145	ENSMUST00000213145.2	ENSMUSP00000150794	ENSMUSP00000150794.2	Or9r3	MGI Symbol
ENSMUSG00000096747	ENSMUSG00000096747.3	ENSMUST00000081469	ENSMUST00000081469.2	ENSMUSP00000080189	ENSMUSP00000080189.2	Or9r3	MGI Symbol
ENSMUSG00000096747	ENSMUSG00000096747.3	ENSMUST00000081469	ENSMUST00000081469.2	ENSMUSP00000080189	ENSMUSP00000080189.2	Or9r3	MGI Symbol
ENSMUSG00000096747	ENSMUSG00000096747.3	ENSMUST00000081469	ENSMUST00000081469.2	ENSMUSP00000080189	ENSMUSP00000080189.2	Or9r3	MGI Symbol
ENSMUSG00000096747	ENSMUSG00000096747.3	ENSMUST00000081469	ENSMUST00000081469.2	ENSMUSP00000080189	ENSMUSP00000080189.2	Or9r3	MGI Symbol
ENSMUSG00000095804	ENSMUSG00000095804.3	ENSMUST00000214192	ENSMUST00000214192.2	ENSMUSP00000150662	ENSMUSP00000150662.2	Or9r7	MGI Symbol
ENSMUSG00000095804	ENSMUSG00000095804.3	ENSMUST00000214192	ENSMUST00000214192.2	ENSMUSP00000150662	ENSMUSP00000150662.2	Or9r7	MGI Symbol
ENSMUSG00000095804	ENSMUSG00000095804.3	ENSMUST00000214192	ENSMUST00000214192.2	ENSMUSP00000150662	ENSMUSP00000150662.2	Or9r7	MGI Symbol
ENSMUSG00000095804	ENSMUSG00000095804.3	ENSMUST00000214192	ENSMUST00000214192.2	ENSMUSP00000150662	ENSMUSP00000150662.2	Or9r7	MGI Symbol
ENSMUSG00000095804	ENSMUSG00000095804.3	ENSMUST00000215217	ENSMUST00000215217.2	ENSMUSP00000150606	ENSMUSP00000150606.2	Or9r7	MGI Symbol
ENSMUSG00000095804	ENSMUSG00000095804.3	ENSMUST00000215217	ENSMUST00000215217.2	ENSMUSP00000150606	ENSMUSP00000150606.2	Or9r7	MGI Symbol
ENSMUSG00000095804	ENSMUSG00000095804.3	ENSMUST00000215217	ENSMUST00000215217.2	ENSMUSP00000150606	ENSMUSP00000150606.2	Or9r7	MGI Symbol
ENSMUSG00000095804	ENSMUSG00000095804.3	ENSMUST00000215217	ENSMUST00000215217.2	ENSMUSP00000150606	ENSMUSP00000150606.2	Or9r7	MGI Symbol
ENSMUSG00000095804	ENSMUSG00000095804.3	ENSMUST00000074161	ENSMUST00000074161.2	ENSMUSP00000073794	ENSMUSP00000073794.2	Or9r7	MGI Symbol
ENSMUSG00000095804	ENSMUSG00000095804.3	ENSMUST00000074161	ENSMUST00000074161.2	ENSMUSP00000073794	ENSMUSP00000073794.2	Or9r7	MGI Symbol
ENSMUSG00000095804	ENSMUSG00000095804.3	ENSMUST00000074161	ENSMUST00000074161.2	ENSMUSP00000073794	ENSMUSP00000073794.2	Or9r7	MGI Symbol
ENSMUSG00000095804	ENSMUSG00000095804.3	ENSMUST00000074161	ENSMUST00000074161.2	ENSMUSP00000073794	ENSMUSP00000073794.2	Or9r7	MGI Symbol
ENSMUSG00000058084	ENSMUSG00000058084.6	ENSMUST00000216530	ENSMUST00000216530.2	ENSMUSP00000149981	ENSMUSP00000149981.2	Or9k2	MGI Symbol
ENSMUSG00000058084	ENSMUSG00000058084.6	ENSMUST00000216530	ENSMUST00000216530.2	ENSMUSP00000149981	ENSMUSP00000149981.2	Or9k2	MGI Symbol
ENSMUSG00000058084	ENSMUSG00000058084.6	ENSMUST00000216530	ENSMUST00000216530.2	ENSMUSP00000149981	ENSMUSP00000149981.2	Or9k2	MGI Symbol
ENSMUSG00000058084	ENSMUSG00000058084.6	ENSMUST00000216530	ENSMUST00000216530.2	ENSMUSP00000149981	ENSMUSP00000149981.2	Or9k2	MGI Symbol
ENSMUSG00000058084	ENSMUSG00000058084.6	ENSMUST00000076814	ENSMUST00000076814.3	ENSMUSP00000076091	ENSMUSP00000076091.2	Or9k2	MGI Symbol
ENSMUSG00000058084	ENSMUSG00000058084.6	ENSMUST00000076814	ENSMUST00000076814.3	ENSMUSP00000076091	ENSMUSP00000076091.2	Or9k2	MGI Symbol
ENSMUSG00000058084	ENSMUSG00000058084.6	ENSMUST00000076814	ENSMUST00000076814.3	ENSMUSP00000076091	ENSMUSP00000076091.2	Or9k2	MGI Symbol
ENSMUSG00000058084	ENSMUSG00000058084.6	ENSMUST00000076814	ENSMUST00000076814.3	ENSMUSP00000076091	ENSMUSP00000076091.2	Or9k2	MGI Symbol
ENSMUSG00000059862	ENSMUSG00000059862.5	ENSMUST00000203720	ENSMUST00000203720.3	ENSMUSP00000144755	ENSMUSP00000144755.2	Or9k2b	MGI Symbol
ENSMUSG00000059862	ENSMUSG00000059862.5	ENSMUST00000203720	ENSMUST00000203720.3	ENSMUSP00000144755	ENSMUSP00000144755.2	Or9k2b	MGI Symbol
ENSMUSG00000059862	ENSMUSG00000059862.5	ENSMUST00000203720	ENSMUST00000203720.3	ENSMUSP00000144755	ENSMUSP00000144755.2	Or9k2b	MGI Symbol
ENSMUSG00000059862	ENSMUSG00000059862.5	ENSMUST00000203720	ENSMUST00000203720.3	ENSMUSP00000144755	ENSMUSP00000144755.2	Or9k2b	MGI Symbol
ENSMUSG00000059862	ENSMUSG00000059862.5	ENSMUST00000216661	ENSMUST00000216661.2	ENSMUSP00000149119	ENSMUSP00000149119.2	Or9k2b	MGI Symbol
ENSMUSG00000059862	ENSMUSG00000059862.5	ENSMUST00000216661	ENSMUST00000216661.2	ENSMUSP00000149119	ENSMUSP00000149119.2	Or9k2b	MGI Symbol
ENSMUSG00000059862	ENSMUSG00000059862.5	ENSMUST00000216661	ENSMUST00000216661.2	ENSMUSP00000149119	ENSMUSP00000149119.2	Or9k2b	MGI Symbol
ENSMUSG00000059862	ENSMUSG00000059862.5	ENSMUST00000216661	ENSMUST00000216661.2	ENSMUSP00000149119	ENSMUSP00000149119.2	Or9k2b	MGI Symbol
ENSMUSG00000059862	ENSMUSG00000059862.5	ENSMUST00000078322	ENSMUST00000078322.3	ENSMUSP00000077436	ENSMUSP00000077436.3	Or9k2b	MGI Symbol
ENSMUSG00000059862	ENSMUSG00000059862.5	ENSMUST00000078322	ENSMUST00000078322.3	ENSMUSP00000077436	ENSMUSP00000077436.3	Or9k2b	MGI Symbol
ENSMUSG00000059862	ENSMUSG00000059862.5	ENSMUST00000078322	ENSMUST00000078322.3	ENSMUSP00000077436	ENSMUSP00000077436.3	Or9k2b	MGI Symbol
ENSMUSG00000059862	ENSMUSG00000059862.5	ENSMUST00000078322	ENSMUST00000078322.3	ENSMUSP00000077436	ENSMUSP00000077436.3	Or9k2b	MGI Symbol
ENSMUSG00000026610	ENSMUSG00000026610.14	ENSMUST00000110939	ENSMUST00000110939.8	ENSMUSP00000106564	ENSMUSP00000106564.2	Esrrg	MGI Symbol
ENSMUSG00000026610	ENSMUSG00000026610.14	ENSMUST00000110939	ENSMUST00000110939.8	ENSMUSP00000106564	ENSMUSP00000106564.2	Esrrg	MGI Symbol
ENSMUSG00000026610	ENSMUSG00000026610.14	ENSMUST00000110939	ENSMUST00000110939.8	ENSMUSP00000106564	ENSMUSP00000106564.2	Esrrg	MGI Symbol
ENSMUSG00000026610	ENSMUSG00000026610.14	ENSMUST00000110939	ENSMUST00000110939.8	ENSMUSP00000106564	ENSMUSP00000106564.2	Esrrg	MGI Symbol
ENSMUSG00000026610	ENSMUSG00000026610.14	ENSMUST00000027906	ENSMUST00000027906.13	ENSMUSP00000027906	ENSMUSP00000027906.7	Esrrg	MGI Symbol
ENSMUSG00000026610	ENSMUSG00000026610.14	ENSMUST00000027906	ENSMUST00000027906.13	ENSMUSP00000027906	ENSMUSP00000027906.7	Esrrg	MGI Symbol
ENSMUSG00000026610	ENSMUSG00000026610.14	ENSMUST00000027906	ENSMUST00000027906.13	ENSMUSP00000027906	ENSMUSP00000027906.7	Esrrg	MGI Symbol
